offense_id,occur_date,occur_day,occur_time,beat,zone,ibr_code,uc2_literal,neighborhood,npu,lat,long
213530221,2021-12-19,Sunday,02:10:00,604,6,13A,Agg Assault,Sweet Auburn,M,33.753102,-84.373032
213530251,2021-12-18,Saturday,18:30:00,404,4,23F,Larceny From Vehicle,Cascade Avenue/Road,S,33.732807,-84.444372
213530263,2021-12-18,Saturday,23:30:00,508,5,23F,Larceny From Vehicle,Downtown,M,33.762019,-84.395113
213530304,2021-12-19,Sunday,03:35:00,301,3,220,Burglary,Capitol View,X,33.718034,-84.417684
213530322,2021-12-19,Sunday,04:02:00,208,2,13A,Agg Assault,Buckhead Forest,B,33.845391,-84.380038
213530380,2021-12-19,Sunday,02:45:00,307,3,23F,Larceny From Vehicle,Lakewood Heights,Y,33.709739,-84.380169
213530423,2021-12-19,Sunday,06:30:00,608,6,23F,Larceny From Vehicle,Candler Park,N,33.769577,-84.344804
213530453,2021-12-18,Saturday,18:36:00,509,5,23F,Larceny From Vehicle,Downtown,M,33.76236,-84.384076
213530454,2021-12-15,Wednesday,14:55:00,507,5,23D,Larceny Non Vehicle,Castleberry Hill,M,33.747744,-84.401208
213530460,2021-12-19,Sunday,07:46:00,306,3,240,Auto Theft,Sylvan Hills,X,33.703035,-84.415231
213530464,2021-12-19,Sunday,06:45:00,612,6,23F,Larceny From Vehicle,East Atlanta,W,33.739981,-84.346491
213530476,2021-12-19,Sunday,03:30:00,401,4,23F,Larceny From Vehicle,West End,T,33.732444,-84.419392
213530570,2021-12-19,Sunday,09:15:00,303,3,13A,Agg Assault,Mechanicsville,V,33.735892,-84.394535
213530622,2021-12-18,Saturday,12:00:00,404,4,23H,Larceny Non Vehicle,Westview,T,33.735116,-84.439067
213530637,2021-12-18,Saturday,17:00:00,505,5,240,Auto Theft,Midtown,E,33.7727,-84.3843
213530649,2021-12-19,Sunday,10:55:00,313,3,240,Auto Theft,South River Gardens,Z,33.654887,-84.35433
213530692,2021-12-18,Saturday,18:30:00,501,5,23F,Larceny From Vehicle,Home Park,E,33.784502,-84.412001
213530715,2021-12-17,Friday,01:30:00,504,5,23F,Larceny From Vehicle,Downtown,M,33.765537,-84.394812
213530722,2021-12-19,Sunday,04:00:00,509,5,23D,Larceny Non Vehicle,Downtown,M,33.770228,-84.388146
213530740,2021-12-19,Sunday,12:00:00,511,5,23C,Larceny Non Vehicle,Downtown,M,33.753689,-84.39047
213530742,2021-12-19,Sunday,12:09:00,302,3,23C,Larceny Non Vehicle,Pittsburgh,V,33.727571,-84.401919
213530746,2021-12-19,Sunday,01:00:00,509,5,23F,Larceny From Vehicle,Downtown,M,33.760936,-84.384172
213530780,2021-12-19,Sunday,12:40:00,206,2,13A,Agg Assault,Garden Hills,B,33.83663,-84.368354
213530807,2021-12-19,Sunday,05:00:00,205,2,23F,Larceny From Vehicle,Wildwood (NPU-C),C,33.806994,-84.414452
213530868,2021-12-18,Saturday,12:00:00,206,2,23D,Larceny Non Vehicle,Garden Hills,B,33.836525,-84.371669
213530875,2021-12-19,Sunday,11:45:00,503,5,23F,Larceny From Vehicle,Midtown,E,33.781993,-84.38105
213530882,2021-12-19,Sunday,14:18:00,103,1,120,Robbery,Bolton,D,33.8135,-84.464086
213530902,2021-12-19,Sunday,14:35:00,402,4,13A,Agg Assault,Oakland City,S,33.733165,-84.435873
213530903,2021-12-19,Sunday,14:37:00,602,6,23F,Larceny From Vehicle,Poncey-Highland,N,33.772857,-84.352397
213530905,2021-12-19,Sunday,15:59:00,607,6,23F,Larceny From Vehicle,Ormewood Park,W,33.731844,-84.35384
213530910,2021-12-19,Sunday,14:20:00,610,6,23F,Larceny From Vehicle,Kirkwood,O,33.764443,-84.315472
213530920,2021-12-19,Sunday,15:00:00,311,3,13A,Agg Assault,Hammond Park,X,33.680134,-84.406759
213530926,2021-12-18,Saturday,21:44:00,510,5,23F,Larceny From Vehicle,Downtown,M,33.755666,-84.388741
213530933,2021-12-19,Sunday,14:45:00,301,3,13A,Agg Assault,Adair Park,V,33.721658,-84.408279
213530994,2021-12-18,Saturday,00:00:00,510,5,23F,Larceny From Vehicle,Downtown,M,33.757508,-84.386765
213531034,2021-12-19,Sunday,15:30:00,501,5,23F,Larceny From Vehicle,Home Park,E,33.781369,-84.411385
213531052,2021-12-19,Sunday,13:30:00,505,5,23F,Larceny From Vehicle,Midtown,E,33.778936,-84.387685
213531073,2021-12-19,Sunday,16:45:00,502,5,240,Auto Theft,Midtown,E,33.788738,-84.388571
213531115,2021-12-19,Sunday,03:31:00,307,3,23F,Larceny From Vehicle,Lakewood Heights,Y,33.70487,-84.402588
213531178,2021-12-19,Sunday,16:09:00,501,5,23F,Larceny From Vehicle,Home Park,E,33.782985,-84.412155
213531182,2021-12-19,Sunday,14:00:00,411,4,23H,Larceny Non Vehicle,Greenbriar,R,33.690451,-84.489634
213531183,2021-12-15,Wednesday,07:00:00,407,4,23H,Larceny Non Vehicle,Wilson Mill Meadows,H,33.754149,-84.521001
213531264,2021-12-19,Sunday,19:12:00,111,1,220,Burglary,NA,I,33.755707,-84.490901
213531292,2021-12-19,Sunday,19:29:00,114,1,23F,Larceny From Vehicle,Fairburn Heights,H,33.77275,-84.501133
213531301,2021-12-19,Sunday,18:00:00,210,2,220,Burglary,Pine Hills,B,33.84304,-84.358264
213531326,2021-12-19,Sunday,02:30:00,206,2,23H,Larceny Non Vehicle,Buckhead Village,B,33.840879,-84.37057
213531330,2021-12-19,Sunday,14:30:00,505,5,23F,Larceny From Vehicle,Midtown,E,33.778936,-84.387685
213531334,2021-12-19,Sunday,19:55:00,604,6,240,Auto Theft,Old Fourth Ward,M,33.754416,-84.371846
213531347,2021-12-19,Sunday,06:00:00,306,3,240,Auto Theft,Perkerson,X,33.696903,-84.405125
213531362,2021-12-19,Sunday,20:25:00,412,4,220,Burglary,Ashley Courts,P,33.71734,-84.523132
213531381,2021-12-19,Sunday,19:52:00,508,5,23F,Larceny From Vehicle,Downtown,M,33.757616,-84.389533
213531387,2021-12-19,Sunday,09:00:00,411,4,220,Burglary,Greenbriar,R,33.684707,-84.490358
213531435,2021-12-19,Sunday,21:20:00,312,3,23H,Larceny Non Vehicle,Glenrose Heights,Z,33.671625,-84.390022
213531456,2021-12-19,Sunday,23:05:00,206,2,220,Burglary,Peachtree Heights West,B,33.821327,-84.388692
213531465,2021-12-19,Sunday,19:00:00,103,1,23F,Larceny From Vehicle,Blandtown,D,33.78966,-84.425537
213531510,2021-12-19,Sunday,20:30:00,405,4,13A,Agg Assault,Harland Terrace,I,33.753068,-84.476541
213531536,2021-12-19,Sunday,18:00:00,508,5,23F,Larceny From Vehicle,Downtown,M,33.757313,-84.389922
213531537,2021-12-19,Sunday,19:49:00,603,6,23D,Larceny Non Vehicle,Old Fourth Ward,M,33.770385,-84.381175
213540259,2021-12-20,Monday,03:00:00,614,6,120,Robbery,Midtown,E,33.773991,-84.377396
213540303,2021-12-20,Monday,05:09:00,401,4,13A,Agg Assault,West End,T,33.739097,-84.413272
213540319,2021-12-20,Monday,05:00:00,410,4,240,Auto Theft,Campbellton Road,R,33.705221,-84.457407
213540321,2021-12-20,Monday,05:51:00,313,3,23F,Larceny From Vehicle,Blair Villa/Poole Creek,Z,33.657468,-84.372667
213540321,2021-12-20,Monday,05:51:00,313,3,240,Auto Theft,Blair Villa/Poole Creek,Z,33.657468,-84.372667
213540361,2021-12-19,Sunday,10:33:00,509,5,23F,Larceny From Vehicle,Downtown,M,33.760893,-84.385125
213540363,2021-12-19,Sunday,17:00:00,412,4,23H,Larceny Non Vehicle,Kings Forest,P,33.707942,-84.51184
213540373,2021-12-20,Monday,02:20:00,110,1,220,Burglary,Rockdale,G,33.789809,-84.437928
213540385,2021-12-17,Friday,18:00:00,404,4,23H,Larceny Non Vehicle,Cascade Avenue/Road,S,33.732294,-84.446728
213540438,2021-12-17,Friday,18:30:00,113,1,240,Auto Theft,Scotts Crossing,G,33.80052,-84.470479
213540451,2021-12-20,Monday,09:00:00,313,3,13A,Agg Assault,Blair Villa/Poole Creek,Z,33.648539,-84.390993
213540472,2021-12-20,Monday,09:00:00,211,2,23C,Larceny Non Vehicle,Lindbergh/Morosgo,B,33.824305,-84.36316
213540473,2021-12-18,Saturday,20:00:00,613,6,23G,Larceny From Vehicle,Lindridge/Martin Manor,F,33.811113,-84.34939
213540493,2021-12-18,Saturday,15:00:00,508,5,23F,Larceny From Vehicle,Downtown,M,33.762375,-84.388179
213540501,2021-12-19,Sunday,03:00:00,408,4,23H,Larceny Non Vehicle,Venetian Hills,S,33.714348,-84.442768
213540531,2021-12-20,Monday,10:05:00,313,3,240,Auto Theft,Blair Villa/Poole Creek,Z,33.656419,-84.374104
213540588,2021-12-20,Monday,00:50:00,603,6,220,Burglary,Old Fourth Ward,M,33.765298,-84.367207
213540665,2021-12-19,Sunday,18:30:00,601,6,220,Burglary,Virginia Highland,F,33.774623,-84.358279
213540679,2021-12-18,Saturday,11:35:00,206,2,23H,Larceny Non Vehicle,Peachtree Heights West,B,33.831855,-84.385263
213540683,2021-12-20,Monday,11:00:00,401,4,13A,Agg Assault,West End,T,33.734634,-84.414365
213540690,2021-12-17,Friday,18:00:00,409,4,23H,Larceny Non Vehicle,Southwest,R,33.701415,-84.479802
213540703,2021-11-09,Tuesday,08:00:00,406,4,23D,Larceny Non Vehicle,Cascade Heights,I,33.723024,-84.470394
213540777,2021-12-20,Monday,12:33:00,211,2,13A,Agg Assault,Lindbergh/Morosgo,B,33.822239,-84.362141
213540798,2021-12-20,Monday,12:53:00,601,6,23F,Larceny From Vehicle,Virginia Highland,F,33.781297,-84.365836
213540855,2021-12-18,Saturday,13:30:00,602,6,23F,Larceny From Vehicle,Inman Park,N,33.761978,-84.358464
213540885,2021-12-17,Friday,00:00:00,501,5,13A,Agg Assault,Atlantic Station,E,33.791552,-84.401191
213540885,2021-12-17,Friday,12:00:00,501,5,120,Robbery,Atlantic Station,E,33.791552,-84.401191
213540914,2021-12-20,Monday,14:05:00,403,4,13A,Agg Assault,Oakland City,S,33.720044,-84.425178
213540925,2021-12-20,Monday,14:11:00,602,6,23F,Larceny From Vehicle,Poncey-Highland,N,33.771007,-84.362163
213540956,2021-12-20,Monday,14:31:00,405,4,23H,Larceny Non Vehicle,Harland Terrace,I,33.75106,-84.486163
213540961,2021-12-20,Monday,16:00:00,303,3,23G,Larceny From Vehicle,Mechanicsville,V,33.738284,-84.394832
213540966,2021-12-20,Monday,13:20:00,209,2,23F,Larceny From Vehicle,North Buckhead,B,33.86004,-84.380177
213540984,2021-12-18,Saturday,23:00:00,604,6,240,Auto Theft,Sweet Auburn,M,33.75423,-84.375714
213541000,2021-12-20,Monday,13:00:00,208,2,23F,Larceny From Vehicle,Buckhead Forest,B,33.845391,-84.380038
213541032,2021-12-20,Monday,15:19:00,412,4,23H,Larceny Non Vehicle,Heritage Valley,P,33.700303,-84.500428
213541066,2021-12-20,Monday,15:04:00,306,3,13A,Agg Assault,Sylvan Hills,X,33.69833,-84.411716
213541072,2021-12-20,Monday,15:45:00,211,2,23D,Larceny Non Vehicle,Lindbergh/Morosgo,B,33.824027,-84.363279
213541080,2021-11-24,Wednesday,15:55:00,212,2,220,Burglary,Piedmont Heights,F,33.810072,-84.371303
213541084,2021-12-16,Thursday,16:00:00,206,2,23D,Larceny Non Vehicle,Garden Hills,B,33.836396,-84.371538
213541103,2021-12-13,Monday,13:30:00,503,5,23D,Larceny Non Vehicle,Midtown,E,33.782597,-84.382122
213541113,2021-12-20,Monday,16:12:00,608,6,13A,Agg Assault,Inman Park,N,33.766038,-84.349183
213541121,2021-12-18,Saturday,02:00:00,607,6,23H,Larceny Non Vehicle,Boulevard Heights,W,33.726077,-84.367923
213541154,2021-12-14,Tuesday,00:30:00,509,5,23D,Larceny Non Vehicle,Downtown,M,33.760403,-84.387447
213541171,2021-12-20,Monday,16:38:00,613,6,23F,Larceny From Vehicle,Morningside/Lenox Park,F,33.808139,-84.363974
213541197,2021-12-20,Monday,14:00:00,306,3,23F,Larceny From Vehicle,Sylvan Hills,X,33.698063,-84.424854
213541205,2021-12-20,Monday,16:56:00,510,5,240,Auto Theft,Downtown,M,33.75512,-84.388342
213541217,2021-12-08,Wednesday,13:00:00,114,1,23H,Larceny Non Vehicle,Bankhead/Bolton,H,33.787145,-84.509843
213541238,2021-12-19,Sunday,03:00:00,602,6,240,Auto Theft,Poncey-Highland,N,33.773151,-84.353036
213541267,2021-12-20,Monday,17:34:00,602,6,240,Auto Theft,Poncey-Highland,N,33.772833,-84.364361
213541351,2021-12-19,Sunday,21:34:00,502,5,220,Burglary,Midtown,E,33.797211,-84.391509
213541364,2021-12-20,Monday,00:00:00,510,5,220,Burglary,Downtown,M,33.754555,-84.379103
213541386,2021-12-20,Monday,17:00:00,202,2,23F,Larceny From Vehicle,Chastain Park,A,33.8752,-84.393732
213541442,2021-12-20,Monday,19:30:00,211,2,13A,Agg Assault,Lindbergh/Morosgo,B,33.82144,-84.36746
213541447,2021-12-20,Monday,19:15:00,507,5,13A,Agg Assault,Castleberry Hill,M,33.745857,-84.403815
213541451,2021-12-20,Monday,19:15:00,204,2,23F,Larceny From Vehicle,Underwood Hills,D,33.804151,-84.427569
213541518,2021-12-20,Monday,17:00:00,312,3,240,Auto Theft,Glenrose Heights,Z,33.671625,-84.390022
213541545,2021-12-20,Monday,20:53:00,601,6,240,Auto Theft,Virginia Highland,F,33.783482,-84.356015
213541551,2021-12-20,Monday,20:00:00,601,6,23F,Larceny From Vehicle,Virginia Highland,F,33.777507,-84.352942
213541571,2021-12-20,Monday,20:00:00,207,2,23F,Larceny From Vehicle,Berkeley Park,D,33.797762,-84.410138
213541582,2021-12-20,Monday,18:58:00,205,2,23F,Larceny From Vehicle,Wildwood (NPU-C),C,33.807974,-84.413094
213541634,2021-12-20,Monday,20:30:00,207,2,23F,Larceny From Vehicle,Ardmore,E,33.803338,-84.39351
213541648,2021-12-20,Monday,22:42:00,208,2,13A,Agg Assault,North Buckhead,B,33.85252,-84.36116
213541658,2021-12-20,Monday,22:51:00,401,4,13A,Agg Assault,West End,T,33.737724,-84.41743
213550072,2021-12-21,Tuesday,01:10:00,304,3,13A,Agg Assault,Summerhill,V,33.737865,-84.390205
213550230,2021-12-21,Tuesday,04:55:00,406,4,13A,Agg Assault,West Manor,I,33.736092,-84.495715
213550254,2021-12-21,Tuesday,00:00:00,204,2,220,Burglary,Underwood Hills,D,33.813484,-84.426319
213550312,2021-12-21,Tuesday,07:43:00,303,3,23C,Larceny Non Vehicle,Adair Park,V,33.741775,-84.40871
213550320,2021-12-20,Monday,17:00:00,506,5,23D,Larceny Non Vehicle,English Avenue,L,33.775524,-84.410278
213550334,2021-12-20,Monday,21:11:00,601,6,23F,Larceny From Vehicle,Virginia Highland,F,33.786937,-84.36229
213550345,2021-12-20,Monday,18:30:00,604,6,23F,Larceny From Vehicle,Sweet Auburn,M,33.753521,-84.376953
213550355,2021-12-21,Tuesday,02:00:00,614,6,23F,Larceny From Vehicle,Midtown,E,33.776578,-84.376271
213550394,2021-12-21,Tuesday,06:00:00,409,4,220,Burglary,Adams Park,R,33.706229,-84.467576
213550440,2021-12-21,Tuesday,02:00:00,614,6,23F,Larceny From Vehicle,Midtown,E,33.77352,-84.376073
213550445,2021-12-21,Tuesday,10:55:00,509,5,23F,Larceny From Vehicle,Downtown,M,33.76266,-84.384162
213550479,2021-12-20,Monday,20:00:00,207,2,23F,Larceny From Vehicle,NA,E,33.813334,-84.391751
213550504,2021-12-21,Tuesday,09:30:00,609,6,23H,Larceny Non Vehicle,Edgewood,O,33.755548,-84.347992
213550522,2021-12-09,Thursday,01:20:00,212,2,23D,Larceny Non Vehicle,Lindridge/Martin Manor,F,33.818028,-84.350833
213550536,2021-12-20,Monday,21:30:00,606,6,220,Burglary,Ormewood Park,W,33.743575,-84.349571
213550539,2021-12-20,Monday,08:00:00,613,6,23F,Larceny From Vehicle,Morningside/Lenox Park,F,33.792617,-84.35285
213550554,2021-12-20,Monday,21:00:00,601,6,23F,Larceny From Vehicle,Virginia Highland,F,33.788002,-84.36622
213550562,2021-12-20,Monday,21:15:00,204,2,23F,Larceny From Vehicle,Berkeley Park,D,33.801156,-84.41434
213550586,2021-12-04,Saturday,16:00:00,413,4,23H,Larceny Non Vehicle,Butner/Tell,P,33.682262,-84.535089
213550596,2021-12-21,Tuesday,11:30:00,401,4,23C,Larceny Non Vehicle,West End,T,33.739694,-84.418283
213550609,2021-12-20,Monday,21:00:00,614,6,240,Auto Theft,Midtown,E,33.777837,-84.372645
213550713,2021-12-17,Friday,15:00:00,411,4,23F,Larceny From Vehicle,Greenbriar,R,33.684101,-84.495081
213550726,2021-12-14,Tuesday,00:00:00,109,1,240,Auto Theft,Center Hill,J,33.775082,-84.469979
213550825,2021-12-17,Friday,19:00:00,504,5,23F,Larceny From Vehicle,Downtown,M,33.765435,-84.393535
213550919,2021-12-20,Monday,20:00:00,501,5,23F,Larceny From Vehicle,Home Park,E,33.782985,-84.412155
213550968,2021-12-21,Tuesday,15:47:00,403,4,23H,Larceny Non Vehicle,Oakland City,S,33.715781,-84.429388
213551014,2021-12-21,Tuesday,15:30:00,102,1,23C,Larceny Non Vehicle,Vine City,L,33.755387,-84.414088
213551038,2021-12-20,Monday,21:00:00,503,5,23F,Larceny From Vehicle,Midtown,E,33.779776,-84.37913
213551042,2021-12-21,Tuesday,16:00:00,414,4,13A,Agg Assault,Deerwood,P,33.676063,-84.509771
213551063,2021-12-06,Monday,08:00:00,310,3,240,Auto Theft,Rosedale Heights,Z,33.68124,-84.380112
213551159,2021-12-21,Tuesday,17:27:00,408,4,23F,Larceny From Vehicle,Venetian Hills,S,33.712597,-84.452456
213551205,2021-12-21,Tuesday,07:00:00,312,3,220,Burglary,Glenrose Heights,Z,33.677431,-84.391341
213551289,2021-12-21,Tuesday,18:30:00,102,1,23C,Larceny Non Vehicle,Vine City,L,33.755387,-84.414088
213551340,2021-12-21,Tuesday,15:40:00,501,5,240,Auto Theft,Atlantic Station,E,33.79378,-84.396245
213551387,2021-12-21,Tuesday,19:05:00,508,5,23F,Larceny From Vehicle,Downtown,M,33.760779,-84.395363
213551398,2021-12-21,Tuesday,19:47:00,205,2,120,Robbery,Channing Valley,C,33.808557,-84.412745
213551445,2021-12-21,Tuesday,21:00:00,301,3,23H,Larceny Non Vehicle,Adair Park,V,33.73104,-84.41147
213551480,2021-12-21,Tuesday,20:30:00,502,5,240,Auto Theft,Midtown,E,33.789493,-84.389943
213551492,2021-12-21,Tuesday,18:10:00,204,2,23F,Larceny From Vehicle,Underwood Hills,D,33.808797,-84.436057
213551526,2021-12-20,Monday,10:30:00,103,1,23F,Larceny From Vehicle,Blandtown,D,33.795733,-84.425595
213551531,2021-12-20,Monday,00:03:00,110,1,23H,Larceny Non Vehicle,Scotts Crossing,G,33.801064,-84.468034
213551536,2021-12-21,Tuesday,19:00:00,504,5,240,Auto Theft,Downtown,M,33.767375,-84.394779
213551575,2021-12-21,Tuesday,14:30:00,305,3,23F,Larceny From Vehicle,The Villages at Carver,Y,33.712855,-84.391429
213551608,2021-12-21,Tuesday,22:30:00,606,6,23F,Larceny From Vehicle,Ormewood Park,W,33.740704,-84.357359
213551661,2021-12-21,Tuesday,23:35:00,607,6,13A,Agg Assault,Benteen Park,W,33.711609,-84.361701
213560002,2021-12-21,Tuesday,20:00:00,604,6,23F,Larceny From Vehicle,Sweet Auburn,M,33.75419,-84.376155
213560025,2021-12-22,Wednesday,00:10:00,106,1,13A,Agg Assault,Bankhead,K,33.763781,-84.425651
213560043,2021-12-22,Wednesday,00:01:00,503,5,13A,Agg Assault,Midtown,E,33.782101,-84.382204
213560178,2021-12-21,Tuesday,22:00:00,312,3,23F,Larceny From Vehicle,Orchard Knob,Z,33.672162,-84.374231
213560211,2021-12-22,Wednesday,02:56:00,401,4,220,Burglary,West End,T,33.738798,-84.424028
213560231,2021-12-22,Wednesday,03:30:00,509,5,13A,Agg Assault,Downtown,M,33.769286,-84.385537
213560235,2021-12-22,Wednesday,03:52:00,306,3,120,Robbery,Sylvan Hills,X,33.706086,-84.414449
213560237,2021-12-22,Wednesday,11:00:00,112,1,23H,Larceny Non Vehicle,NA,I,33.764513,-84.492798
213560309,2021-12-22,Wednesday,01:00:00,103,1,240,Auto Theft,Blandtown,D,33.789776,-84.425568
213560337,2021-12-22,Wednesday,05:00:00,611,6,23H,Larceny Non Vehicle,East Lake,O,33.740021,-84.317191
213560341,2021-12-22,Wednesday,07:22:00,406,4,23F,Larceny From Vehicle,NA,I,33.746513,-84.497571
213560353,2021-12-22,Wednesday,07:40:00,211,2,23C,Larceny Non Vehicle,Lindbergh/Morosgo,B,33.824305,-84.36316
213560355,2021-12-22,Wednesday,02:30:00,207,2,220,Burglary,Brookwood Hills,E,33.807526,-84.393685
213560398,2021-12-22,Wednesday,08:32:00,406,4,23H,Larceny Non Vehicle,NA,I,33.751025,-84.488306
213560399,2021-12-22,Wednesday,04:04:00,302,3,220,Burglary,Pittsburgh,V,33.73581,-84.405309
213560401,2021-12-21,Tuesday,21:00:00,606,6,23F,Larceny From Vehicle,Cabbagetown,N,33.750703,-84.36781
213560441,2021-12-21,Tuesday,22:30:00,204,2,220,Burglary,Underwood Hills,D,33.812086,-84.426308
213560446,2021-12-21,Tuesday,22:45:00,604,6,23F,Larceny From Vehicle,Sweet Auburn,M,33.750276,-84.377489
213560470,2021-12-21,Tuesday,12:00:00,602,6,23F,Larceny From Vehicle,Poncey-Highland,N,33.772858,-84.351642
213560474,2021-12-22,Wednesday,01:00:00,411,4,23F,Larceny From Vehicle,Greenbriar,R,33.684068,-84.491271
213560498,2021-12-22,Wednesday,10:09:00,410,4,13A,Agg Assault,Campbellton Road,R,33.703566,-84.462637
213560523,2021-12-22,Wednesday,10:00:00,512,5,13A,Agg Assault,Downtown,M,33.750369,-84.389582
213560547,2021-12-22,Wednesday,02:00:00,504,5,220,Burglary,Downtown,M,33.765128,-84.388189
213560666,2021-12-21,Tuesday,11:00:00,311,3,23H,Larceny Non Vehicle,Glenrose Heights,Z,33.679926,-84.393453
213560674,2021-12-16,Thursday,12:29:00,206,2,23D,Larceny Non Vehicle,South Tuxedo Park,B,33.841307,-84.380995
213560808,2021-12-22,Wednesday,12:45:00,302,3,240,Auto Theft,Pittsburgh,V,33.724956,-84.395946
213560894,2021-12-21,Tuesday,14:30:00,106,1,23F,Larceny From Vehicle,Knight Park/Howell Station,K,33.779644,-84.428194
213560948,2021-12-22,Wednesday,06:00:00,505,5,23F,Larceny From Vehicle,Midtown,E,33.771953,-84.3854
213560990,2021-12-22,Wednesday,13:54:00,414,4,23C,Larceny Non Vehicle,Princeton Lakes,P,33.656326,-84.508174
213560998,2021-09-01,Wednesday,00:00:00,106,1,220,Burglary,NA,J,33.772722,-84.426731
213561066,2021-12-22,Wednesday,16:14:00,602,6,23F,Larceny From Vehicle,Inman Park,N,33.761978,-84.358464
213561108,2021-12-22,Wednesday,07:00:00,503,5,23F,Larceny From Vehicle,Midtown,E,33.786008,-84.387453
213561127,2021-12-22,Wednesday,17:00:00,614,6,23F,Larceny From Vehicle,Midtown,E,33.775939,-84.375087
213561174,2021-12-22,Wednesday,16:20:00,508,5,23G,Larceny From Vehicle,Downtown,M,33.762599,-84.391459
213561209,2021-12-22,Wednesday,15:20:00,206,2,23F,Larceny From Vehicle,Garden Hills,B,33.836839,-84.381152
213561252,2021-12-21,Tuesday,22:00:00,206,2,23F,Larceny From Vehicle,Garden Hills,B,33.836296,-84.379869
213561266,2021-12-21,Tuesday,18:29:00,402,4,23H,Larceny Non Vehicle,Oakland City,S,33.731239,-84.42538
213561269,2021-12-22,Wednesday,17:08:00,307,3,13A,Agg Assault,Joyland,Y,33.713844,-84.398126
213561299,2021-12-22,Wednesday,17:24:00,206,2,23C,Larceny Non Vehicle,Buckhead Village,B,33.839475,-84.378585
213561308,2021-12-22,Wednesday,15:17:00,208,2,23F,Larceny From Vehicle,North Buckhead,B,33.848356,-84.367465
213561309,2021-12-22,Wednesday,17:42:00,604,6,23H,Larceny Non Vehicle,Sweet Auburn,M,33.750159,-84.379396
213561325,2021-12-22,Wednesday,17:30:00,605,6,13A,Agg Assault,Grant Park,W,33.731428,-84.366903
